claim_id,feature,family,causal_role,target,top_fraction,orientation,gross_directionally_positive,globally_adjusted_diagnostic_survivor,discovery_lift_mean,discovery_lift_lb,discovery_precision,discovery_base_rate,discovery_recall,discovery_median_lead_days,discovery_mean_terminal_return,discovery_mean_mfe,discovery_mean_mae,validation_lift_mean,validation_lift_lb,validation_precision,validation_base_rate,validation_recall,validation_median_lead_days,validation_mean_terminal_return,validation_mean_mfe,validation_mean_mae,diagnostic_lockbox_lift_mean,diagnostic_lockbox_lift_lb,diagnostic_lockbox_precision,diagnostic_lockbox_base_rate,diagnostic_lockbox_recall,diagnostic_lockbox_median_lead_days,diagnostic_lockbox_mean_terminal_return,diagnostic_lockbox_mean_mfe,diagnostic_lockbox_mean_mae,min_lift
downvol_15:up_42d_50pct:top5,downvol_15,volatility,downside_fragility,up_42d_50pct,0.05,1,True,False,0.0024428465326784,-0.0015425054885232,0.0028382213812677,0.0003918751224609,0.375,34.0,0.0113848080909369,0.0948001817277172,-0.0917096331139157,0.0389605673657631,-0.0280349744755078,0.0423076923076923,0.0033456804875134,0.6547619047619048,32.0,0.0913607341814055,0.1611916455044715,-0.0707611365262499,0.0082177363699102,-0.0105232266748539,0.0091666666666666,0.0009489302967563,0.5,38.0,0.0161748706177844,0.0912390489333264,-0.0708733979427672,0.0082177363699102
downvol_21:up_42d_50pct:top5,downvol_21,volatility,downside_fragility,up_42d_50pct,0.05,1,True,False,0.0014979646429146,-0.0022547563116786,0.0018933417481855,0.0003918751224609,0.25,35.5,0.0140394950001818,0.0977255217768778,-0.090833121835695,0.0412682596734554,-0.024010432091982,0.0446153846153846,0.0033456804875134,0.6904761904761905,32.0,0.1014017596739036,0.1688107763739014,-0.0686803871512529,0.0082177363699102,-0.0076258969234567,0.0091666666666666,0.0009489302967563,0.5,38.0,0.0109268754002186,0.0890922107682553,-0.0739032986340113,0.0082177363699102
residual_mom_126:up_42d_50pct:top5,residual_mom_126,market_relative,idiosyncratic_direction,up_42d_50pct,0.05,1,True,False,0.0015661047009714,-0.0044691223565042,0.0019163206643244,0.0003918751224609,0.25,35.0,0.0230915668101651,0.0907995214292228,-0.0713542954142815,0.0135759519811477,-0.0060298432431956,0.0169230769230769,0.0033456804875134,0.2619047619047619,33.5,0.0473293236932612,0.1043164850110174,-0.0612657182273042,0.0082177363699102,-0.01188738391145,0.0091666666666666,0.0009489302967563,0.5,33.0,0.0363500976574123,0.090147653024901,-0.0508476924595337,0.0082177363699102
rel_strength_126:up_42d_50pct:top5,rel_strength_126,market_relative,relative_strength,up_42d_50pct,0.05,1,True,False,0.0015661047009714,-0.0044691223565042,0.0019163206643244,0.0003918751224609,0.25,35.0,0.0255062656697398,0.094177142438986,-0.0719851255236441,0.0143451827503784,-0.0047503629606316,0.0176923076923076,0.0033456804875134,0.2738095238095238,33.0,0.0540696044601381,0.1102395196717053,-0.0593800440021682,0.0082177363699102,-0.01188738391145,0.0091666666666666,0.0009489302967563,0.5,33.0,0.037262758332012,0.0917417868028809,-0.0528044823661009,0.0082177363699102
mom_126:up_42d_50pct:top5,mom_126,price_path,direction_state,up_42d_50pct,0.05,1,True,False,0.0015661047009714,-0.0044691223565042,0.0019163206643244,0.0003918751224609,0.25,35.0,0.0255062656697398,0.094177142438986,-0.0719851255236441,0.0143451827503784,-0.0047503629606316,0.0176923076923076,0.0033456804875134,0.2738095238095238,33.0,0.0540696044601381,0.1102395196717053,-0.0593800440021682,0.0082177363699102,-0.01188738391145,0.0091666666666666,0.0009489302967563,0.5,33.0,0.037262758332012,0.0917417868028809,-0.0528044823661009,0.0082177363699102
downvol_63:up_42d_50pct:top5,downvol_63,volatility,downside_fragility,up_42d_50pct,0.05,1,True,False,0.0021278859027571,-0.002301359850547,0.00251968503937,0.0003918751224609,0.3333333333333333,35.5,0.0198827839507129,0.1080788447077367,-0.0933742473113744,0.0543451827503785,-0.0247630862601669,0.0576923076923076,0.0033456804875134,0.8928571428571429,32.0,0.1205324011297319,0.1909629981520134,-0.0672500797318968,0.0082177363699102,-0.0077813535739096,0.0091666666666666,0.0009489302967563,0.5,31.0,0.0182427324870514,0.1000337297475237,-0.0798285720265888,0.0082177363699102
range_126:up_42d_50pct:top10,range_126,range,realized_range,up_42d_50pct,0.1,1,True,False,0.0029894746327373,-0.0021528527707313,0.0033783783783783,0.0003918751224609,0.875,34.0,0.0109853131686151,0.1057811454816931,-0.1003273622919685,0.0272651199560299,-0.0122711695456505,0.0306122448979591,0.0033456804875134,0.9285714285714286,32.0,0.0744293201973075,0.1577183919351948,-0.0802075049005021,0.007979641131815,-0.0047203769798151,0.0089285714285714,0.0009489302967563,0.9545454545454546,38.0,0.0201748572926853,0.1071315178795979,-0.0857063206483854,0.007979641131815
range_63:up_42d_50pct:top10,range_63,range,realized_range,up_42d_50pct,0.1,1,True,False,0.0029827790411148,-0.0021567088915676,0.0033745781777277,0.0003918751224609,0.875,34.0,0.0096815898277153,0.1053918406028807,-0.1012033046435343,0.0276575846342089,-0.0127977273588219,0.0310047095761381,0.0033456804875134,0.9404761904761904,32.0,0.076930738914344,0.1585654399810465,-0.0789517203014203,0.007979641131815,-0.0047203769798151,0.0089285714285714,0.0009489302967563,0.9545454545454546,38.0,0.0227758510657159,0.1096557180851398,-0.0832815019913847,0.007979641131815
range_42:up_42d_50pct:top10,range_42,range,realized_range,up_42d_50pct,0.1,1,True,False,0.0029827790411148,-0.0021567088915676,0.0033745781777277,0.0003918751224609,0.875,34.0,0.0103145644496355,0.1050714421587284,-0.1008035595326189,0.0276575846342089,-0.0127977273588219,0.0310047095761381,0.0033456804875134,0.9404761904761904,32.0,0.0798630903014104,0.1605769792442038,-0.0773593249823944,0.0075544710637878,-0.0046079255833788,0.0085034013605442,0.0009489302967563,0.9090909090909092,38.0,0.0245991815189843,0.1089826952219613,-0.0822280843211505,0.0075544710637878
amihud_21:up_42d_50pct:top5,amihud_21,liquidity,price_impact,up_42d_50pct,0.05,1,True,False,0.0021278859027571,-0.0029589030969022,0.00251968503937,0.0003918751224609,0.3333333333333333,30.5,0.0210020852497532,0.0780510916675337,-0.059798725809013,0.0220374904426861,-0.0226122926456608,0.0253846153846153,0.0033456804875134,0.3928571428571428,32.0,0.0726065633851687,0.1234596230902705,-0.0547794523372319,0.0073844030365769,-0.0092266808110209,0.0083333333333333,0.0009489302967563,0.4545454545454545,38.5,0.0293804460409733,0.0834097901038111,-0.0513160164139662,0.0073844030365769
