candidate_id,name,family,primary_role,market_scope,source_class,source_signal_class,data_required,data_readiness,current_evidence_status,next_valid_action,live_decision_weight,capital_permission
CUR_VOLATILITY_OPTIONS_DISTRIBUTION_MAX_PAIN_PLACEBO,max_pain_placebo,volatility_options_distribution,range_timing_or_transmission,US_options|futures_options|crypto_options,curated_primary_literature,,option quotes|trades|OI|Greeks|underlying liquidity,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_VOLATILITY_OPTIONS_DISTRIBUTION_IV_RANK_PLACEBO,IV_rank_placebo,volatility_options_distribution,range_timing_or_transmission,US_options|futures_options|crypto_options,curated_primary_literature,,option quotes|trades|OI|Greeks|underlying liquidity,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_VOLATILITY_OPTIONS_DISTRIBUTION_PUT_CALL_RATIO,put_call_ratio,volatility_options_distribution,range_timing_or_transmission,US_options|futures_options|crypto_options,curated_primary_literature,,option quotes|trades|OI|Greeks|underlying liquidity,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_VOLATILITY_OPTIONS_DISTRIBUTION_OPTION_OPEN_CLOSE_FLOW,option_open_close_flow,volatility_options_distribution,range_timing_or_transmission,US_options|futures_options|crypto_options,curated_primary_literature,,option quotes|trades|OI|Greeks|underlying liquidity,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_VOLATILITY_OPTIONS_DISTRIBUTION_OPTION_TRADE_DIRECTION_FLOW,option_trade_direction_flow,volatility_options_distribution,range_timing_or_transmission,US_options|futures_options|crypto_options,curated_primary_literature,,option quotes|trades|OI|Greeks|underlying liquidity,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_ORDER_BOOK_IMBALANCE,order_book_imbalance,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_MICROPRICE,microprice,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_QUEUE_IMBALANCE,queue_imbalance,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_SIGNED_TRADE_IMBALANCE,signed_trade_imbalance,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_KYLE_LAMBDA,Kyle_lambda,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_AMIHUD_ILLIQUIDITY,Amihud_illiquidity,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_EFFECTIVE_SPREAD,effective_spread,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_REALIZED_SPREAD,realized_spread,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_ADVERSE_SELECTION_COMPONENT,adverse_selection_component,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_VPIN,VPIN,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_VPIN_PLACEBO,VPIN_placebo,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_ORDER_FLOW_TOXICITY,order_flow_toxicity,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_TRADE_SIZE_DISTRIBUTION,trade_size_distribution,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_HIDDEN_LIQUIDITY,hidden_liquidity,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_ICEBERG_DETECTION,iceberg_detection,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_CANCEL_TO_TRADE_RATIO,cancel_to_trade_ratio,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_QUOTE_STUFFING_PROXY,quote_stuffing_proxy,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_LATENCY_ARBITRAGE_PRESSURE,latency_arbitrage_pressure,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_CLOSING_AUCTION_IMBALANCE,closing_auction_imbalance,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_OPENING_AUCTION_IMBALANCE,opening_auction_imbalance,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_ETF_CREATION_REDEMPTION_FLOW,ETF_creation_redemption_flow,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_DARK_POOL_SHARE,dark_pool_share,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_ODD_LOT_INFORMATION,odd_lot_information,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_BLOCK_TRADE_FOLLOW_THROUGH,block_trade_follow_through,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_BROKER_INVENTORY,broker_inventory,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_DEALER_INVENTORY,dealer_inventory,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_SHORT_SALE_VOLUME,short_sale_volume,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_BORROW_FEE,borrow_fee,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_UTILIZATION,utilization,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_LENDABLE_SUPPLY,lendable_supply,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_DAYS_TO_COVER,days_to_cover,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_FAIL_TO_DELIVER,fail_to_deliver,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_RETAIL_WHOLESALER_FLOW,retail_wholesaler_flow,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_MARKET_MAKER_INTERNALIZATION,market_maker_internalization,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_PRICE_RESPONSE_ASYMMETRY,price_response_asymmetry,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_LIQUIDITY_REPLENISHMENT,liquidity_replenishment,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_ORDER_FLOW_PERSISTENCE,order_flow_persistence,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_VOLUME_SYNCHRONIZED_IMBALANCE,volume_synchronized_imbalance,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_LOB_RESILIENCE,LOB_resilience,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_MICROSTRUCTURE_ORDER_FLOW_SPREAD_DEPTH_CONVEXITY,spread_depth_convexity,microstructure_order_flow,execution_or_short_horizon_flow,liquid_electronic_markets,curated_primary_literature,,tick trades|quotes|book|lending,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_INVENTORY_LEVEL,inventory_level,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_INVENTORY_SURPRISE,inventory_surprise,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_INVENTORY_DAYS_OF_SUPPLY,inventory_days_of_supply,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_CONVENIENCE_YIELD,convenience_yield,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_FUTURES_BASIS,futures_basis,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_CURVE_SLOPE,curve_slope,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_CURVE_CURVATURE,curve_curvature,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_BACKWARDATION_PERSISTENCE,backwardation_persistence,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_CONTANGO_STORAGE_ARBITRAGE,contango_storage_arbitrage,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_PRODUCER_HEDGING_PRESSURE,producer_hedging_pressure,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_CONSUMER_HEDGING_PRESSURE,consumer_hedging_pressure,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_MANAGED_MONEY_POSITIONING,managed_money_positioning,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_PHYSICAL_PREMIUM,physical_premium,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_REGIONAL_BASIS,regional_basis,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_TRANSPORT_BOTTLENECK,transport_bottleneck,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_STORAGE_CAPACITY_UTILIZATION,storage_capacity_utilization,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_REFINERY_UTILIZATION,refinery_utilization,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_CRACK_SPREAD,crack_spread,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_CALENDAR_SPREAD,calendar_spread,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
CUR_COMMODITY_PHYSICAL_CURVE_QUALITY_SPREAD,quality_spread,commodity_physical_curve,direction_range_or_value_capture,commodities,curated_primary_literature,,physical balances|futures curve|CFTC|freight|weather,MAPPING_COMPLETE_SOURCE_ACQUISITION_REQUIRED,NOT_YET_EVALUATED_OR_ONLY_FAMILY_PROXY_TESTED,"acquire exact causal source, freeze implementation, then test",0.0,BLOCKED
